3.227311425154919533e+01,3.848302561596372584e+02,6.035442088936802975e+03,2.071194314051348774e+05,1.005602981247940101e+07,5.428047326119767427e+08,3.058975173400410080e+10,1.758880591818065430e+12,1.020934178172824062e+14,5.952011581816606000e+15,3.477019693651342720e+17,2.033072940421423923e+19,1.189276881947107525e+21,6.958205201835699575e+22,4.071458320380658868e+24,2.382431111473888311e+26,1.394115486984627493e+28,8.157945998994411969e+29,4.773803952556380452e+31,2.793502732035571671e+33,1.634684601746335164e+35,9.565749487699231919e+36,5.597628960655552419e+38,3.275587807769708813e+40,1.916789401256326794e+42,1.121655679364181101e+44,6.563639549906570884e+45,3.840872477919262990e+47,2.247579456808473690e+49,1.315225498177607032e+51,7.696360217079147711e+52,4.503711392592513935e+54,2.635455687756480597e+56,1.542200660052047009e+58,9.024560295008671870e+59,5.280939804293551414e+61,3.090269697912912406e+63,1.808346082280142839e+65,1.058197462670802774e+67,6.192298481888563666e+68,3.623573278282619208e+70,2.120421575524583596e+72,1.240815988156660659e+74,7.260934968011221237e+75,4.248911773615253759e+77,2.486353526026850326e+79,1.454949922654224070e+81,8.513991495064163573e+82,4.982168117909341191e+84,2.915436216902748309e+86
3.187636163455618288e+01,3.798578772737690770e+02,6.109719398895387712e+03,2.173270063633522077e+05,1.069861974209134653e+07,5.788416135580271482e+08,3.257871713403558731e+10,1.869496266852765869e+12,1.083181336595386406e+14,6.306032041158874000e+15,3.680041411288240000e+17,2.150215056002413363e+19,1.257162740831978521e+21,7.352819728262961614e+22,4.301329994776377341e+24,2.516531076704349602e+26,1.472422891206675617e+28,8.615529545308266914e+29,5.041312258997358596e+31,2.949939670620676879e+33,1.726187092380196147e+35,1.010103872912030590e+37,5.910803221981052050e+38,3.458824306046075988e+40,2.024004782706348283e+42,1.184391442042369477e+44,6.930737569898093983e+45,4.055682645124890422e+47,2.373278402166493608e+49,1.388780319551381267e+51,8.126780262256195753e+52,4.755580597365379665e+54,2.782842454075212803e+56,1.628447357878935005e+58,9.529252787068830343e+59,5.576272460084541927e+61,3.263090601847033202e+63,1.909476358183968322e+65,1.117376267738469344e+67,6.538597488132563146e+68,3.826218484902502404e+70,2.239004307090556595e+72,1.310207537062320586e+74,7.666996383610086330e+75,4.486528426841444704e+77,2.625400656315939050e+79,1.536316713803521654e+81,8.990128954647230404e+82,5.260791470319529001e+84,3.078479411967765627e+86
